id,cycle,interstage_alarms,inlet_pressure,inlet_temp,discharge_pressure,discharge_temp,stage_1_pressure,stage_1_temp,stage_2_pressure,stage_2_temp,stage_3_pressure,stage_3_temp,stage_4_pressure,stage_4_temp,encolusure_temp,ambient_temp,minutes_after,rul
6,37,0.0,218.0,1.9053455219424502e-41,1.4722041666196498e-41,79.5,93.3888931274414,124.42448425293001,222.600006103516,154.859375,216.399993896484,734.400024414063,95.4887161254883,843.2000122070309,81.5,81.9000015258789,47.178383333333336,60
6,38,0.0,74.0,8.003796438684059e-41,2.4620814018187e-41,78.0,85.7037048339844,126.207466125488,223.800003051758,135.69445800781298,220.5,438.600006103516,94.03125,536.0,80.5,80.8000030517578,36.67406666666667,59
6,39,0.0,92.5,6.350964900012939e-41,2.51392944499872e-41,77.5,93.0740737915039,124.76187133789101,208.399993896484,149.09114074707,203.399993896484,819.599975585938,91.7057266235352,900.7999877929691,79.5,79.6999969482422,54.01133333333333,58
6,40,0.0,92.5,5.022393825986579e-41,3.7973787084738197e-41,77.0,93.5740737915039,120.032989501953,215.0,152.50173950195298,214.199996948242,820.400024414063,92.2599868774414,326.79998779296903,79.5,79.6999969482422,44.34105,57
6,41,0.0,243.0,2.1711718406248698e-41,2.2880401325495598e-41,76.5,270.074066162109,133.36242675781298,240.600006103516,159.45051574707,238.100006103516,547.200012207031,95.1631927490234,695.599975585938,78.5,78.8000030517578,28.675833333333333,56
6,42,0.0,92.5,3.72044742278239e-42,9.73902432705748e-42,75.0,92.70370483398442,141.185195922852,243.600006103516,162.87673950195298,259.79998779296903,259.79998779296903,95.31423950195308,326.399993896484,77.0,77.0,17.33895,55
6,43,0.0,78.5,3.74146689974726e-41,8.047657080617419e-41,75.0,90.8888931274414,136.640640258789,232.399993896484,154.715286254883,333.79998779296903,333.79998779296903,94.4453125,327.0,77.5,77.9000015258789,22.503049999999998,54
6,44,0.0,92.5,3.02932702017739e-41,5.67329696266545e-41,75.5,93.20370483398442,141.125595092773,245.899993896484,157.74479675293,245.600006103516,245.600006103516,97.1514739990234,324.600006103516,78.5,78.8000030517578,24.673166666666667,53
6,45,0.0,92.5,5.68674942792297e-41,9.044120418598799e-41,74.0,93.0740737915039,145.55729675293,251.600006103516,180.014755249023,251.199996948242,251.399993896484,96.2951431274414,321.79998779296903,76.0,76.3000030517578,19.837716666666665,52
6,46,0.0,185.0,4.02579035815877e-41,6.70185003547987e-41,74.0,215.037033081055,143.964996337891,246.5,187.493057250977,265.20001220703097,1033.59997558594,95.5855026245117,329.20001220703097,74.0,74.6999969482422,16.83556666666667,51
6,47,0.0,92.5,4.3262287489100103e-41,6.171598696579359e-41,75.0,93.70370483398442,151.355331420898,254.600006103516,179.53645324707,257.79998779296903,257.79998779296903,97.2174453735352,629.5999755859381,76.0,76.3000030517578,16.836383333333334,50
6,48,0.0,207.0,6.192337913851369e-42,2.4952921754231997e-41,75.5,235.148147583008,147.315414428711,256.20001220703097,191.214416503906,259.399993896484,873.2000122070309,98.77169799804692,999.599975585938,75.5,75.5999984741211,17.169949999999996,49
6,49,0.0,215.0,6.20480947018386e-41,4.89473553588659e-41,76.5,246.148147583008,144.92565917968798,252.699996948242,181.97526550293,249.0,759.2000122070309,97.9461822509766,878.400024414063,79.5,80.0999984741211,17.837666666666667,48
6,50,0.0,91.0,7.99328670020162e-41,7.69831337346125e-41,77.5,90.20370483398442,142.32669067382798,240.0,181.028213500977,272.0,258.399993896484,98.5503463745117,327.600006103516,82.0,82.4000015258789,23.836166666666667,47
6,51,0.0,212.0,6.518420066499749e-41,4.4271222383413895e-41,79.0,241.148147583008,149.789657592773,253.600006103516,187.168838500977,252.600006103516,798.0,101.380210876465,322.20001220703097,81.5,81.5,18.503266666666665,46
6,52,0.0,208.0,2.48197984001212e-41,1.08684708893033e-41,82.0,237.407409667969,153.702560424805,256.399993896484,206.23046875,261.79998779296903,260.20001220703097,100.151473999023,979.599975585938,77.5,77.6999969482422,12.670733333333335,45
6,53,0.0,186.0,8.460899997746808e-41,5.93912328134787e-41,80.5,217.777786254883,146.809616088867,243.100006103516,174.13195800781298,261.79998779296903,1032.0,101.736541748047,1256.0,84.0,84.0,16.002,44
6,54,0.0,207.0,6.192337913851369e-42,6.598153949119829e-41,82.0,101.38889312744101,150.206893920898,230.699996948242,189.152786254883,228.600006103516,860.0,102.717445373535,325.79998779296903,86.0,86.0,18.836383333333334,43
6,55,0.0,92.0,8.8913788859874e-41,4.3447258886391e-41,83.0,260.074066162109,162.691558837891,254.800003051758,200.123260498047,257.600006103516,257.600006103516,104.988716125488,327.399993896484,80.5,80.5999984741211,18.502783333333333,42
6,56,0.0,76.0,1.1480838318213198e-41,3.9632924466498796e-41,84.0,102.38889312744101,159.104751586914,233.300003051758,186.46875,227.600006103516,356.799987792969,107.085502624512,382.799987792969,85.5,85.5,15.502716666666666,41
6,57,0.0,220.0,8.45039025926438e-41,3.46793343951106e-41,87.0,249.148147583008,157.638320922852,254.300003051758,203.456161499023,256.600006103516,750.7999877929691,109.229164123535,861.2000122070309,85.5,85.8000030517578,17.504616666666667,40
6,58,0.0,100.5,8.886053951822959e-41,4.7938420464552e-41,87.5,101.38889312744101,163.690979003906,238.199996948242,194.289932250977,232.0,230.0,109.290802001953,329.79998779296903,89.0,89.0999984741211,13.838099999999999,39
